D,fcy,Ac,As,αsc,Nu0,C,Ns,Vs,Vc,N
190.7,55.897905,25080.6614765035,3481.51297870821,0.13881264582953,3160.26836406217,599.101719039573,1758.31193151142,12011219.7765433,86528282.0939369,2059.39650601417
190.7,48.3467845,25080.6614765035,3481.51297870821,0.13881264582953,2970.88126703338,599.101719039573,1758.31193151142,4003739.92551444,28842760.697979,3147.93465919309
190.7,48.3467845,25080.6614765035,3481.51297870821,0.13881264582953,2970.88126703338,599.101719039573,1758.31193151142,12011219.7765433,86528282.0939369,2132.94638122896
267.4,55.897905,50431.641292885,5726.49508896348,0.113549647446659,5458.4365480004,840.061875569911,2639.41345401663,9162392.14234157,80690626.0686161,5180.85321012993
267.4,55.897905,50431.641292885,5726.49508896348,0.113549647446659,5458.4365480004,840.061875569911,2639.41345401663,18324784.2846831,161381252.137232,4533.61430823976
267.4,55.897905,50431.641292885,5726.49508896348,0.113549647446659,5458.4365480004,840.061875569911,2639.41345401663,27487176.4270247,242071878.205848,3625.5185155878
267.4,48.3467845,50431.641292885,5726.49508896348,0.113549647446659,5077.62114758505,840.061875569911,2639.41345401663,9162392.14234157,80690626.0686161,5187.71786514998
267.4,48.3467845,50431.641292885,5726.49508896348,0.113549647446659,5077.62114758505,840.061875569911,2639.41345401663,27487176.4270247,242071878.205848,3903.04671139828
139.7,38.40515,11548.4086658795,3779.49257681982,0.327273885620846,3020.81293734278,438.880493706494,2577.29457026838,3455968.01224405,10559864.8840802,3047.031796
139.7,38.40515,11548.4086658795,3779.49257681982,0.327273885620846,3020.81293734278,438.880493706494,2577.29457026838,3455968.01224405,10559864.8840802,2597.7614144
139.7,38.40515,11548.4086658795,3779.49257681982,0.327273885620846,3020.81293734278,438.880493706494,2577.29457026838,11519893.3741468,35199549.6136007,2001.69972
177.8,38.40515,18217.1553958329,6611.51107994448,0.362927742355255,4624.61894751457,558.575173808265,3924.9863619643,6045565.73150124,16657766.8939496,5253.3497096
177.8,38.40515,18217.1553958329,6611.51107994448,0.362927742355255,4624.61894751457,558.575173808265,3924.9863619643,6045565.73150124,16657766.8939496,5524.6912272
177.8,38.40515,18217.1553958329,6611.51107994448,0.362927742355255,4624.61894751457,558.575173808265,3924.9863619643,20151885.7716708,55525889.6464987,4310.3267304
165.2,40.8937305,19162.4899657628,2271.84272744346,0.118556760186307,1723.80652595498,518.991106373034,940.18082558612,1501688.04284013,12666405.8673692,1562.19934956218
165.2,40.8937305,19162.4899657628,2271.84272744346,0.118556760186307,1723.80652595498,518.991106373034,940.18082558612,3003376.08568026,25332811.7347385,1412.157604124
165.2,40.8937305,19162.4899657628,2271.84272744346,0.118556760186307,1723.80652595498,518.991106373034,940.18082558612,4502792.28579294,37980055.1121419,1371.95033900658
165.2,40.8937305,19162.4899657628,2271.84272744346,0.118556760186307,1723.80652595498,518.991106373034,940.18082558612,6756460.27141686,56989245.1581787,1147.37805335075
165.2,40.8937305,19162.4899657628,2271.84272744346,0.118556760186307,1723.80652595498,518.991106373034,940.18082558612,9007856.41431333,75979272.7142496,1018.91093797558
190.0,110.3,27694.1825643143,658.6911343336,0.0237844584437154,3188.44850622702,596.902604182061,133.780169383154,436053.530928843,18333548.8575761,3030.0
190.0,110.3,27694.1825643143,658.6911343336,0.0237844584437154,3188.44850622702,596.902604182061,133.780169383154,432101.384122841,18167383.7621902,2940.0
190.0,110.3,27694.1825643143,658.6911343336,0.0237844584437154,3188.44850622702,596.902604182061,133.780169383154,436053.530928843,18333548.8575761,3140.0
190.0,94.7,27694.1825643143,658.6911343336,0.0237844584437154,2756.41925822372,596.902604182061,133.780169383154,436053.530928843,18333548.8575761,2462.0
190.0,110.3,27694.1825643143,658.6911343336,0.0237844584437154,3188.44850622702,596.902604182061,133.780169383154,437370.91319751,18388937.2227047,3055.0
190.0,110.3,27694.1825643143,658.6911343336,0.0237844584437154,3188.44850622702,596.902604182061,133.780169383154,434736.148660176,18278160.4924474,3000.0
140.8,28.18,14271.5014430216,1298.73440299402,0.0910019459535612,772.310215517644,442.336245625443,370.139304853296,824696.345901202,9062403.4163187,881.0
101.5,58.0,7344.17183213157,747.196396729796,0.10174004827348,732.312488922847,318.871654339364,306.350522659216,1625152.16288731,15973573.7348862,523.0
165.0,48.3,19945.6651381986,1436.79986029692,0.0720356954928145,1485.36501542086,518.362787842316,521.989389245871,834062.318902362,11578458.6127243,1662.0
190.0,41.0,27206.7063446457,1146.16735400215,0.0421281186881966,1409.35226969663,596.902604182061,293.877309566151,760482.039380425,18051649.6596724,1678.0
190.0,48.3,27452.840075958,900.033622689876,0.0327847180910833,1601.47246757414,596.902604182061,275.500291905371,598072.342277423,18242412.2304741,1695.0
165.0,80.2,19945.6651381986,1436.79986029692,0.0720356954928145,2121.6317333294,518.362787842316,521.989389245871,834062.318902362,11578458.6127243,2295.0
190.0,74.7,27206.7063446457,1146.16735400215,0.0421281186881966,2326.21827351119,596.902604182061,293.877309566151,760482.039380425,18051649.6596724,2592.0
190.0,80.2,27452.840075958,900.033622689876,0.0327847180910833,2477.2180659972,596.902604182061,275.500291905371,597172.308654733,18214959.3903981,2602.0
190.0,80.2,27682.3852555815,670.488443066359,0.0242207612124454,2344.63700137506,596.902604182061,124.509703877423,444198.593531463,18339580.2318228,2295.0
190.0,74.7,27841.8609809779,511.012717669979,0.0183541149788483,2187.45739489211,596.902604182061,107.670379613065,339056.938174031,18473074.7608788,2451.0
165.0,108.0,19945.6651381986,1436.79986029692,0.0720356954928145,2676.12122417132,518.362787842316,521.989389245871,829751.919321471,11518621.6173097,2673.0
190.0,108.0,27206.7063446457,1146.16735400215,0.0421281186881966,3232.20159478789,596.902604182061,293.877309566151,756470.453641417,17956426.1874662,3360.0
190.0,108.0,27452.840075958,900.033622689876,0.0327847180910833,3240.40702010884,596.902604182061,275.500291905371,595372.241409353,18160053.7102462,3260.0
190.0,108.0,27682.3852555815,670.488443066359,0.0242207612124454,3114.20731148023,596.902604182061,124.509703877423,442522.372423797,18270374.2686838,3058.0
190.0,108.0,27841.8609809779,511.012717669979,0.0183541149788483,3114.59136555868,596.902604182061,107.670379613065,338290.419097526,18431311.9694074,3070.0
159.0,64.5,17530.3697503699,2325.28121848102,0.132643021886744,2137.55561650114,499.513231920777,1006.84676760228,1511432.79201266,11394740.3377404,2150.0
219.0,58.0,33653.5259034173,4014.95541128775,0.119302667506826,3256.76501106672,688.008791136165,1304.86050866852,4014955.41128775,33653525.9034173,2989.0
219.0,47.6,34966.7116326178,2701.76968208722,0.0772669077513982,2542.49062039095,688.008791136165,878.075146678347,2701769.68208722,34966711.6326178,1930.6
219.0,52.3,34966.7116326178,2701.76968208722,0.0772669077513982,2706.83416506426,688.008791136165,878.075146678347,2701769.68208722,34966711.6326178,1979.6
133.0,34.4836,12076.2821603992,1816.6259519383,0.15042924037461,1006.83711788629,417.831822927442,590.403434379946,3382557.52250911,22486037.3826632,882.0
133.0,34.4836,12076.2821603992,1816.6259519383,0.15042924037461,1006.83711788629,417.831822927442,590.403434379946,3382557.52250911,22486037.3826632,715.0
133.0,34.4836,12076.2821603992,1816.6259519383,0.15042924037461,1006.83711788629,417.831822927442,590.403434379946,5073836.28376366,33729056.0739949,784.0
133.0,34.4836,12076.2821603992,1816.6259519383,0.15042924037461,1006.83711788629,417.831822927442,590.403434379946,844731.067651308,5615471.20458561,800.0
114.88,28.0186,8668.91359574906,1696.31143560597,0.195677511013351,862.044496470035,360.906164044395,619.15367399618,509741.586399595,2605008.53552259,1380.0
115.04,88.531,8692.0328902461,1702.08474042548,0.195821249403635,1390.77529406168,361.40881886897,621.260930255299,510625.422127643,2607609.86707383,1787.0
114.49,47.7584,8990.34289920753,1304.6248892195,0.145114030003739,876.850729319802,359.680942909495,447.486337002289,390474.229343397,2690809.62973281,1038.0
114.29,47.7584,8956.76241533331,1302.26869472931,0.14539502493668,874.438804428607,359.052624378777,446.678162292153,390680.608418792,2687028.72459999,1067.0
149.0,25.4,16078.5819798412,1358.04264574555,0.0844628368004228,826.673117177595,468.097305384879,418.277134889628,607045.062648259,7187126.14498902,941.0
149.0,40.5,16078.5819798412,1358.04264574555,0.0844628368004228,1069.4597050732,468.097305384879,418.277134889628,607045.062648259,7187126.14498902,1064.0
149.0,40.5,16078.5819798412,1358.04264574555,0.0844628368004228,1069.4597050732,468.097305384879,418.277134889628,607045.062648259,7187126.14498902,1080.0
149.0,77.0,16078.5819798412,1358.04264574555,0.0844628368004228,1656.3279473374,468.097305384879,418.277134889628,607045.062648259,7187126.14498902,1781.0
301.0,25.4,68386.3509895235,2771.50801244868,0.0405272100696419,2510.26405060708,945.619388730528,773.250735473183,2502671.73524116,61752874.9435398,2382.0
300.0,41.1,67923.6258075763,2762.20889819406,0.04066639354647,3562.31730328753,942.477796076938,770.656282596143,2485988.00837466,61131263.2268187,3277.0
300.0,41.1,67923.6258075763,2762.20889819406,0.04066639354647,3562.31730328753,942.477796076938,770.656282596143,2485988.00837466,61131263.2268187,3152.0
301.0,80.3,68386.3509895235,2771.50801244868,0.0405272100696419,6264.67471993192,945.619388730528,773.250735473183,2502671.73524116,61752874.9435398,5540.0
450.0,25.4,154886.052051595,4157.07603638791,0.0268395764584606,5093.92993626275,1413.71669411541,1159.82421415223,5612052.64912368,209096170.269654,4415.0
450.0,41.1,154886.052051595,4157.07603638791,0.0268395764584606,7525.6409534728,1413.71669411541,1159.82421415223,5612052.64912368,209096170.269654,6870.0
450.0,41.1,154886.052051595,4157.07603638791,0.0268395764584606,7525.6409534728,1413.71669411541,1159.82421415223,5612052.64912368,209096170.269654,6985.0
122.0,40.5,10014.554176176,1675.31208783158,0.167287735266043,1370.56920672612,383.274303737955,964.979762590991,613164.224146359,3665326.82848043,1657.0
122.0,40.5,10014.554176176,1675.31208783158,0.167287735266043,1370.56920672612,383.274303737955,964.979762590991,613164.224146359,3665326.82848043,1663.0
238.0,40.5,41158.2931245669,3329.80044291812,0.0809022967215956,3355.11969610445,747.699051554371,1688.20882455949,2377477.51624354,29387021.2909408,3583.0
238.0,40.5,41158.2931245669,3329.80044291812,0.0809022967215956,3355.11969610445,747.699051554371,1688.20882455949,2377477.51624354,29387021.2909408,3647.0
238.0,77.0,41158.2931245669,3329.80044291812,0.0809022967215956,4857.39739515114,747.699051554371,1688.20882455949,2377477.51624354,29387021.2909408,5578.0
361.0,25.4,97269.7454395831,5084.12861253571,0.0522683449983284,5139.81905574666,1134.11494794592,2669.16752158125,5506111.28737618,105343134.311069,5633.0
361.0,41.1,97269.7454395831,5084.12861253571,0.0522683449983284,6666.95405914812,1134.11494794592,2669.16752158125,5506111.28737618,105343134.311069,7260.0
360.0,41.1,96717.7361944209,5069.86578188841,0.0524191940524437,6636.77849308211,1130.97335529233,2661.67953549141,5475455.04443948,104455155.089975,7045.0
109.0,40.5,7247.28008814661,2084.03549117847,0.287561052675064,2071.19711754517,342.433599241287,1777.68227397524,681479.605615361,2369860.58882394,2446.0
108.0,40.5,7097.17479115809,2063.70938670975,0.290778999733921,2047.77968590532,339.292006587698,1760.34410686341,668641.841293958,2299484.63233522,2402.0
108.0,77.0,7097.17479115809,2063.70938670975,0.290778999733921,2306.82656578259,339.292006587698,1760.34410686341,668641.841293958,2299484.63233522,2713.0
222.0,25.4,34326.6777887353,4380.88529614451,0.127623340747008,4564.9839204837,697.433569096934,3693.08630464982,2917669.60723224,22861567.4072977,4964.0
222.0,77.0,34326.6777887353,4380.88529614451,0.127623340747008,6336.24049438244,697.433569096934,3693.08630464982,2917669.60723224,22861567.4072977,7304.0
337.0,25.4,82478.4967088368,6718.38731004798,0.0814562289340098,7624.18657257395,1058.71672425976,5529.23275616949,6792289.57045851,83385760.172634,8475.0
337.0,41.1,82478.4967088368,6718.38731004798,0.0814562289340098,8919.09897090268,1058.71672425976,5529.23275616949,6792289.57045851,83385760.172634,9668.0
337.0,41.1,82478.4967088368,6718.38731004798,0.0814562289340098,8919.09897090268,1058.71672425976,5529.23275616949,6792289.57045851,83385760.172634,9835.0
360.0,31.5,95114.8591800846,6672.74279622472,0.070154577883472,6319.14397669257,1130.97335529233,3323.02591251991,11744027.3213555,167402152.156949,6888.0
300.0,31.5,59828.490494964,10857.3442108063,0.181474480151229,7085.2653275676,942.477796076938,5200.66787697623,17154603.853074,94529014.9820431,9823.0
114.85,40.3,9305.65073084066,1054.16141491206,0.113281859098619,748.243573402492,360.811916264788,373.225848949613,1054161.41491206,9305650.73084066,806.4
114.85,40.3,9305.65073084066,1054.16141491206,0.113281859098619,748.243573402492,360.811916264788,373.225848949613,1581242.12236808,13958476.096261,688.2
114.85,40.3,9305.65073084066,1054.16141491206,0.113281859098619,748.243573402492,360.811916264788,373.225848949613,2108322.82982411,18611301.4616813,632.2
114.85,40.3,9305.65073084066,1054.16141491206,0.113281859098619,748.243573402492,360.811916264788,373.225848949613,2635403.53728014,23264126.8271017,566.1
127.3,40.3,11556.1051027994,1171.49990052363,0.101374977996682,870.112801303574,399.924744801981,404.401765660758,1171499.90052363,11556105.1027994,912.1
127.3,40.3,11556.1051027994,1171.49990052363,0.101374977996682,870.112801303574,399.924744801981,404.401765660758,1757249.85078545,17334157.6541991,848.5
127.3,40.3,11556.1051027994,1171.49990052363,0.101374977996682,870.112801303574,399.924744801981,404.401765660758,2342999.80104727,23112210.2055988,715.8
127.3,40.3,11556.1051027994,1171.49990052363,0.101374977996682,870.112801303574,399.924744801981,404.401765660758,2928749.75130908,28890262.7569985,638.8
152.4,30.9,16833.407420171,1408.06182733894,0.0836468691212039,1207.56807339016,478.778720407085,687.415784106873,1408061.82733894,16833407.420171,1463.3
152.4,30.9,16833.407420171,1408.06182733894,0.0836468691212039,1207.56807339016,478.778720407085,687.415784106873,2112092.74100842,25250111.1302565,1209.1
152.4,30.9,16833.407420171,1408.06182733894,0.0836468691212039,1207.56807339016,478.778720407085,687.415784106873,2816123.65467789,33666814.8403419,1167.3
152.4,30.9,16833.407420171,1408.06182733894,0.0836468691212039,1075.35106780303,478.778720407085,555.198778519746,3520154.56834736,42083518.5504274,968.9
193.7,30.9,27670.5904601229,1797.30515711872,0.0649536250304773,1571.78654187674,608.526497000343,716.765296658947,1797305.15711872,27670590.4601229,1999.6
193.7,30.9,27376.5373877469,2091.35822949473,0.0763923574363636,1679.96866720388,608.526497000343,834.033661922498,3137037.3442421,41064806.0816203,1817.1
193.7,30.9,27376.5373877469,2091.35822949473,0.0763923574363636,1679.96866720388,608.526497000343,834.033661922498,4182716.45898946,54753074.7754937,1796.3
193.7,30.9,27376.5373877469,2091.35822949473,0.0763923574363636,1666.16570288921,608.526497000343,820.230697607833,5228395.57373683,68441343.4693672,1620.8
